0000001111011 //data 0: 7.6875
0000010101101 //data 1: 10.8125
0000011001011 //data 2: 12.6875
0000011001111 //data 3: 12.9375
0000011010111 //data 4: 13.4375
0000011000101 //data 5: 12.3125
0000010111110 //data 6: 11.875
0000011011000 //data 7: 13.5
0000011010110 //data 8: 13.375
0000011010101 //data 9: 13.3125
0000011101011 //data 10: 14.6875
0000011100001 //data 11: 14.0625
0000011001111 //data 12: 12.9375
0000011100111 //data 13: 14.4375
0000011111000 //data 14: 15.5
0000100011001 //data 15: 17.5625
0000100101011 //data 16: 18.6875
0000100110010 //data 17: 19.125
0000011010000 //data 18: 13.0
0000101100001 //data 19: 22.0625
0000110011101 //data 20: 25.8125
0010011010011 //data 21: 77.1875
0001010110000 //data 22: 43.0
0000100110010 //data 23: 19.125
0000100101000 //data 24: 18.5
0000011111011 //data 25: 15.6875
0010001010101 //data 26: 69.3125
0001010011111 //data 27: 41.9375
0000101011100 //data 28: 21.75
0000001101111 //data 29: 6.9375
0000100001101 //data 30: 16.8125
0001010000110 //data 31: 40.375
0000010110110 //data 32: 11.375
0000001001100 //data 33: 4.75
0000010111011 //data 34: 11.6875
0000011101100 //data 35: 14.75
0000011000001 //data 36: 12.0625
0000001100000 //data 37: 6.0
0000001111111 //data 38: 7.9375
0000001110101 //data 39: 7.3125
0000001111001 //data 40: 7.5625
0000001110111 //data 41: 7.4375
0000010001101 //data 42: 8.8125
0000010011110 //data 43: 9.875
0000010011101 //data 44: 9.8125
0000010011010 //data 45: 9.625
0000010011101 //data 46: 9.8125
0000010010001 //data 47: 9.0625
0000010101100 //data 48: 10.75
0000010011111 //data 49: 9.9375
0000010101101 //data 50: 10.8125
0000010101011 //data 51: 10.6875
0000010100101 //data 52: 10.3125
0000010110000 //data 53: 11.0
0000010101111 //data 54: 10.9375
0000010101001 //data 55: 10.5625
0000010101111 //data 56: 10.9375
0000010101010 //data 57: 10.625
0000010111100 //data 58: 11.75
0000011100010 //data 59: 14.125
0000010110110 //data 60: 11.375
0000011000010 //data 61: 12.125
0000010111110 //data 62: 11.875
0000010101100 //data 63: 10.75
0000001111101 //data 64: 7.8125
0000010011000 //data 65: 9.5
0000011000010 //data 66: 12.125
0000011001111 //data 67: 12.9375
0000011001100 //data 68: 12.75
0000011000101 //data 69: 12.3125
0000010111110 //data 70: 11.875
0000011010011 //data 71: 13.1875
0000011001111 //data 72: 12.9375
0000011011100 //data 73: 13.75
0000011101101 //data 74: 14.8125
0000011110000 //data 75: 15.0
0000011010000 //data 76: 13.0
0000011101000 //data 77: 14.5
0000011100001 //data 78: 14.0625
0000100111001 //data 79: 19.5625
0000111001101 //data 80: 28.8125
0000111101000 //data 81: 30.5
0000110011110 //data 82: 25.875
0000101011111 //data 83: 21.9375
0001000001001 //data 84: 32.5625
0001111011100 //data 85: 61.75
0001011010011 //data 86: 45.1875
0001000111001 //data 87: 35.5625
0000100101001 //data 88: 18.5625
0000110010010 //data 89: 25.125
0001101110001 //data 90: 55.0625
0001010101101 //data 91: 42.8125
0001000111101 //data 92: 35.8125
0000100000100 //data 93: 16.25
0000001111000 //data 94: 7.5
0001011010111 //data 95: 45.4375
0000101101111 //data 96: 22.9375
0000000111110 //data 97: 3.875
0000010100010 //data 98: 10.125
0000101010101 //data 99: 21.3125
0000100000101 //data 100: 16.3125
0000001000000 //data 101: 4.0
0000001111001 //data 102: 7.5625
0000001110100 //data 103: 7.25
0000001111011 //data 104: 7.6875
0000001111100 //data 105: 7.75
0000010011010 //data 106: 9.625
